,Date,Open,High,Low,Close,Volume,Year,M_num,M_nm,D_num,D_nm,Wk,P_intra,P_day,P_Vol,Ex_trd,PEx_trd
15446,2011-05-23,1333.0699462890625,1333.0699462890625,1312.8800048828125,1317.3699951171875,3255580000,2011,5,May,0,Monday,21,1.5378360041405423,-1.1777289868082157,-19.932021977265237,-0.2000732421875,-0.015006205739017637
15447,2011-05-24,1317.699951171875,1323.719970703125,1313.8699951171875,1316.280029296875,3846250000,2011,5,May,1,Tuesday,21,0.7496917977078055,-0.1077576024600453,18.143310869338183,0.3299560546875,0.025046574304142137
15448,2011-05-25,1316.3599853515625,1325.8599853515625,1311.800048828125,1320.469970703125,4109670000,2011,5,May,2,Wednesday,21,1.0718048483073097,0.3122235100807048,6.848748781280468,0.0799560546875,0.006074395486362472
15449,2011-05-26,1320.6400146484375,1328.510009765625,1314.4100341796875,1325.68994140625,3259470000,2011,5,May,3,Thursday,21,1.0727227592063522,0.38238480598793767,-20.687792450488725,0.1700439453125,0.0128775321730304
15450,2011-05-27,1325.68994140625,1334.6199951171875,1325.68994140625,1331.0999755859375,3124560000,2011,5,May,4,Friday,21,0.6736155591151866,0.4080919686204081,-4.13901646586715,,
15451,2011-05-31,1331.0999755859375,1345.199951171875,1331.0999755859375,1345.199951171875,4696240000,2011,5,May,1,Tuesday,22,1.059272469727965,1.059272469727965,50.30084235860409,,
15452,2011-06-01,1345.199951171875,1345.199951171875,1313.7099609375,1314.550048828125,4241090000,2011,6,June,2,Wednesday,22,2.3970275913796733,-2.2784644258312117,-9.691795989983476,,
15453,2011-06-02,1314.550048828125,1318.030029296875,1305.6099853515625,1312.93994140625,3762170000,2011,6,June,3,Thursday,22,0.9512828551145115,-0.12248353901096075,-11.292380024946418,,
15454,2011-06-03,1312.93994140625,1312.93994140625,1297.9000244140625,1300.1600341796875,3505030000,2011,6,June,4,Friday,22,1.1587885591555696,-0.9733809463420185,-6.83488518594322,,
15455,2011-06-06,1300.260009765625,1300.260009765625,1284.719970703125,1286.1700439453125,3555980000,2011,6,June,0,Monday,23,1.209605160414449,-1.0836267911409696,1.4536252186143914,0.0999755859375,0.007689483087409143
15456,2011-06-07,1286.31005859375,1296.219970703125,1284.739990234375,1284.93994140625,3846250000,2011,6,June,1,Tuesday,23,0.8935644998997585,-0.10651531318956423,8.16286930747642,0.1400146484375,0.010886169297490913
15457,2011-06-08,1284.6300048828125,1287.0400390625,1277.4200439453125,1279.56005859375,3970810000,2011,6,June,2,Wednesday,23,0.7530800195898085,-0.39466198592527774,3.2384790380240496,-0.3099365234375,-0.02412070116664773
